Name,Team,Oppt,week,Points_FD,Salary_FD,Points_DK,Salary_DK,Points_YH,Salary_YH,logo,last_name,first_name,season,position,depth_chart_position,jersey_number,status,full_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,fantasy_data_id,sleeper_id,update_dt,headshot_url,headshot_url2,name,Team.y,logo_def,game_id,posteam,receiver_player_name,nopass,noplays,touchdown,yards_gained,yards_passing,interception,sack,qb_hits,incomplete_pass,complete_pass,yards_receiving,touchdown_pass,yards_after_catch,air_yards,air_yards2,epa
"Robinson, Demarcus",KAN,NYJ,8,14.3,5300,16.3,3100,14.3,12,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png' height='12'></img>,Robinson,Demarcus,2020,WR,SWR,11,Active,Demarcus Robinson,1994-09-21,6-1,203,Florida,Peach County (GA),00-0032775,3043116,46b16198-116f-4913-85db-2bc21462bd66,29360,11163,10760,18047,3286,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043116.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043116.png' height='20'></img>,"Robinson, Demarcus","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png' height='12'></img>,2020_08_NYJ_KC,KAN,D.Robinson,5,5,1,63,63,0,0,0,1,4,63,1,11,63,52,3.94928896077909
"Robinson, Demarcus",KAN,BAL,3,0,5000,0,3800,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png' height='12'></img>,Robinson,Demarcus,2020,WR,SWR,11,Active,Demarcus Robinson,1994-09-21,6-1,203,Florida,Peach County (GA),00-0032775,3043116,46b16198-116f-4913-85db-2bc21462bd66,29360,11163,10760,18047,3286,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043116.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043116.png' height='20'></img>,"Robinson, Demarcus","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,2020_03_KC_BAL,KAN,D.Robinson,1,1,0,0,0,0,0,1,1,0,0,0,0,20,0,-0.562103773467243
"Robinson, Demarcus",KAN,BUF,6,9.4,5200,11.9,3300,9.4,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png' height='12'></img>,Robinson,Demarcus,2020,WR,SWR,11,Active,Demarcus Robinson,1994-09-21,6-1,203,Florida,Peach County (GA),00-0032775,3043116,46b16198-116f-4913-85db-2bc21462bd66,29360,11163,10760,18047,3286,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043116.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043116.png' height='20'></img>,"Robinson, Demarcus","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/189px-Buffalo_Bills_logo.svg.png' height='12'></img>,2020_06_KC_BUF,KAN,D.Robinson,6,6,0,69,69,0,0,0,1,5,69,0,20,59,49,3.37218730221503
"Robinson, Demarcus",KAN,DEN,7,0.9,5200,1.4,3400,0.9,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png' height='12'></img>,Robinson,Demarcus,2020,WR,SWR,11,Active,Demarcus Robinson,1994-09-21,6-1,203,Florida,Peach County (GA),00-0032775,3043116,46b16198-116f-4913-85db-2bc21462bd66,29360,11163,10760,18047,3286,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043116.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043116.png' height='20'></img>,"Robinson, Demarcus","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png' height='12'></img>,2020_07_KC_DEN,KAN,D.Robinson,1,1,0,4,4,0,0,0,0,1,4,0,0,4,4,-0.128693840350024
"Robinson, Demarcus",KAN,LAC,2,4.3,4700,5.8,3500,4.3,11,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png' height='12'></img>,Robinson,Demarcus,2020,WR,SWR,11,Active,Demarcus Robinson,1994-09-21,6-1,203,Florida,Peach County (GA),00-0032775,3043116,46b16198-116f-4913-85db-2bc21462bd66,29360,11163,10760,18047,3286,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043116.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043116.png' height='20'></img>,"Robinson, Demarcus","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png' height='12'></img>,2020_02_KC_LAC,KAN,D.Robinson,4,4,0,28,28,0,0,0,1,3,28,0,10,32,18,0.492793319630437
"Robinson, Demarcus",KAN,LVR,11,7.4,5400,10.4,3500,7.4,12,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png' height='12'></img>,Robinson,Demarcus,2020,WR,SWR,11,Active,Demarcus Robinson,1994-09-21,6-1,203,Florida,Peach County (GA),00-0032775,3043116,46b16198-116f-4913-85db-2bc21462bd66,29360,11163,10760,18047,3286,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043116.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043116.png' height='20'></img>,"Robinson, Demarcus","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' height='12'></img>,2020_11_KC_LV,KAN,D.Robinson,8,8,0,44,44,1,0,1,1,6,44,0,8,69,36,-0.0681619644165039
"Robinson, Demarcus",KAN,MIA,14,1.8,5200,2.3,3800,1.8,11,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png' height='12'></img>,Robinson,Demarcus,2020,WR,SWR,11,Active,Demarcus Robinson,1994-09-21,6-1,203,Florida,Peach County (GA),00-0032775,3043116,46b16198-116f-4913-85db-2bc21462bd66,29360,11163,10760,18047,3286,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043116.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043116.png' height='20'></img>,"Robinson, Demarcus","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png' height='12'></img>,2020_14_KC_MIA,KAN,D.Robinson,1,1,0,13,13,0,0,0,0,1,13,0,6,7,7,0.585570564959198
"Robinson, Demarcus",KAN,NOR,15,3.7,5000,4.7,3200,3.7,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png' height='12'></img>,Robinson,Demarcus,2020,WR,SWR,11,Active,Demarcus Robinson,1994-09-21,6-1,203,Florida,Peach County (GA),00-0032775,3043116,46b16198-116f-4913-85db-2bc21462bd66,29360,11163,10760,18047,3286,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043116.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043116.png' height='20'></img>,"Robinson, Demarcus","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png' height='12'></img>,2020_15_KC_NO,KAN,D.Robinson,3,3,0,27,27,0,0,0,1,2,27,0,15,23,12,3.1675174003467
"Robinson, Demarcus",KAN,TAM,12,6.1,5300,8.6,3700,6.1,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png' height='12'></img>,Robinson,Demarcus,2020,WR,SWR,11,Active,Demarcus Robinson,1994-09-21,6-1,203,Florida,Peach County (GA),00-0032775,3043116,46b16198-116f-4913-85db-2bc21462bd66,29360,11163,10760,18047,3286,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043116.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043116.png' height='20'></img>,"Robinson, Demarcus","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,2020_12_KC_TB,KAN,D.Robinson,6,6,0,36,36,0,0,0,1,5,36,0,20,42,16,1.97163833340164
"Rodgers, Richard",PHI,BAL,6,4.6,4400,6.1,2500,4.6,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Rodgers,Richard,2020,TE,LTE,85,Active,Richard Rodgers,1992-01-22,6-4,257,California,St. John's (MA),00-0031384,16786,e00b3426-238b-4bdb-85c3-bbf08b7469e3,27626,9559,8733,16491,2146,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16786.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16786.png' height='20'></img>,"Rodgers, Richard","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,2020_06_BAL_PHI,PHI,R.Rodgers,3,3,0,31,31,0,0,1,0,3,31,0,4,27,27,2.50356116861803
"Rodgers, Richard",PHI,CIN,3,2.5,4000,3.5,2500,2.5,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Rodgers,Richard,2020,TE,LTE,85,Active,Richard Rodgers,1992-01-22,6-4,257,California,St. John's (MA),00-0031384,16786,e00b3426-238b-4bdb-85c3-bbf08b7469e3,27626,9559,8733,16491,2146,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16786.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16786.png' height='20'></img>,"Rodgers, Richard","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,2020_03_CIN_PHI,PHI,R.Rodgers,2,2,0,15,15,0,0,0,0,2,15,0,12,3,3,0.351643932983279
"Rodgers, Richard",PHI,DAL,8,0,5300,0,3900,0,11,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Rodgers,Richard,2020,TE,LTE,85,Active,Richard Rodgers,1992-01-22,6-4,257,California,St. John's (MA),00-0031384,16786,e00b3426-238b-4bdb-85c3-bbf08b7469e3,27626,9559,8733,16491,2146,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16786.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16786.png' height='20'></img>,"Rodgers, Richard","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png' height='12'></img>,,,,,,,,,,,,,,,,,,,
"Rodgers, Richard",PHI,LAR,2,0,4000,0,2500,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Rodgers,Richard,2020,TE,LTE,85,Active,Richard Rodgers,1992-01-22,6-4,257,California,St. John's (MA),00-0031384,16786,e00b3426-238b-4bdb-85c3-bbf08b7469e3,27626,9559,8733,16491,2146,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16786.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16786.png' height='20'></img>,"Rodgers, Richard","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png' height='12'></img>,,,,,,,,,,,,,,,,,,,
"Rodgers, Richard",PHI,NOR,14,0,4900,0,2700,0,13,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Rodgers,Richard,2020,TE,LTE,85,Active,Richard Rodgers,1992-01-22,6-4,257,California,St. John's (MA),00-0031384,16786,e00b3426-238b-4bdb-85c3-bbf08b7469e3,27626,9559,8733,16491,2146,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16786.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16786.png' height='20'></img>,"Rodgers, Richard","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png' height='12'></img>,,,,,,,,,,,,,,,,,,,
"Rodgers, Richard",PHI,NYG,7,11.5,4500,14.5,3700,11.5,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Rodgers,Richard,2020,TE,LTE,85,Active,Richard Rodgers,1992-01-22,6-4,257,California,St. John's (MA),00-0031384,16786,e00b3426-238b-4bdb-85c3-bbf08b7469e3,27626,9559,8733,16491,2146,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16786.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16786.png' height='20'></img>,"Rodgers, Richard","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,2020_07_NYG_PHI,PHI,R.Rodgers,8,8,0,85,85,0,0,1,2,6,85,0,24,61,61,4.54507930047112
"Rodgers, Richard",PHI,SEA,12,12.8,5200,14.3,3600,12.8,11,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Rodgers,Richard,2020,TE,LTE,85,Active,Richard Rodgers,1992-01-22,6-4,257,California,St. John's (MA),00-0031384,16786,e00b3426-238b-4bdb-85c3-bbf08b7469e3,27626,9559,8733,16491,2146,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16786.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16786.png' height='20'></img>,"Rodgers, Richard","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png' height='12'></img>,2020_12_SEA_PHI,PHI,R.Rodgers,6,6,1,53,53,0,0,0,3,3,53,1,7,62,46,1.17646893562051
"Rodgers, Richard",PHI,ARI,15,0,4700,0,2800,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Rodgers,Richard,2020,TE,LTE,85,Active,Richard Rodgers,1992-01-22,6-4,257,California,St. John's (MA),00-0031384,16786,e00b3426-238b-4bdb-85c3-bbf08b7469e3,27626,9559,8733,16491,2146,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16786.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16786.png' height='20'></img>,"Rodgers, Richard","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png' height='12'></img>,,,,,,,,,,,,,,,,,,,
"Rodgers, Richard",PHI,CLE,11,11.8,5000,12.8,3500,11.8,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Rodgers,Richard,2020,TE,LTE,85,Active,Richard Rodgers,1992-01-22,6-4,257,California,St. John's (MA),00-0031384,16786,e00b3426-238b-4bdb-85c3-bbf08b7469e3,27626,9559,8733,16491,2146,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16786.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16786.png' height='20'></img>,"Rodgers, Richard","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png' height='12'></img>,2020_11_PHI_CLE,PHI,R.Rodgers,2,2,1,48,48,0,0,0,0,2,48,1,4,44,44,4.89715450734366
"Rodgers, Richard",PHI,GNB,13,0,5200,0,3300,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Rodgers,Richard,2020,TE,LTE,85,Active,Richard Rodgers,1992-01-22,6-4,257,California,St. John's (MA),00-0031384,16786,e00b3426-238b-4bdb-85c3-bbf08b7469e3,27626,9559,8733,16491,2146,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16786.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16786.png' height='20'></img>,"Rodgers, Richard","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png' height='12'></img>,,,,,,,,,,,,,,,,,,,
"Rodgers, Richard",PHI,NYG,10,8,4900,10,2800,8,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Rodgers,Richard,2020,TE,LTE,85,Active,Richard Rodgers,1992-01-22,6-4,257,California,St. John's (MA),00-0031384,16786,e00b3426-238b-4bdb-85c3-bbf08b7469e3,27626,9559,8733,16491,2146,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16786.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16786.png' height='20'></img>,"Rodgers, Richard","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,2020_10_PHI_NYG,PHI,R.Rodgers,5,5,0,60,60,0,0,2,1,4,60,0,12,58,48,5.18669033900369
"Rodgers, Richard",PHI,PIT,5,2.3,4300,2.8,2500,2.3,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Rodgers,Richard,2020,TE,LTE,85,Active,Richard Rodgers,1992-01-22,6-4,257,California,St. John's (MA),00-0031384,16786,e00b3426-238b-4bdb-85c3-bbf08b7469e3,27626,9559,8733,16491,2146,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16786.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16786.png' height='20'></img>,"Rodgers, Richard","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,2020_05_PHI_PIT,PHI,R.Rodgers,1,1,0,18,18,0,0,0,0,1,18,0,5,13,13,1.16605014842935
"Rodgers, Richard",PHI,SFO,4,5,4500,6.5,2500,5,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Rodgers,Richard,2020,TE,LTE,85,Active,Richard Rodgers,1992-01-22,6-4,257,California,St. John's (MA),00-0031384,16786,e00b3426-238b-4bdb-85c3-bbf08b7469e3,27626,9559,8733,16491,2146,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16786.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16786.png' height='20'></img>,"Rodgers, Richard","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,2020_04_PHI_SF,PHI,R.Rodgers,4,4,0,35,35,0,0,0,1,3,35,0,27,37,8,2.72766743809916
"Rodgers, Richard",PHI,WAS,1,0,4000,0,2600,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Rodgers,Richard,2020,TE,LTE,85,Active,Richard Rodgers,1992-01-22,6-4,257,California,St. John's (MA),00-0031384,16786,e00b3426-238b-4bdb-85c3-bbf08b7469e3,27626,9559,8733,16491,2146,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16786.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16786.png' height='20'></img>,"Rodgers, Richard","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png' height='12'></img>,,,,,,,,,,,,,,,,,,,
"Ross, John",CIN,LAC,1,2.7,5100,3.7,4200,2.7,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,Ross,John,2020,WR,SWR,11,Active,John Ross,1995-11-27,5-11,194,Washington,Long Beach Jordan (CA),00-0033460,3052177,938b363a-6967-4cef-bcd2-bb358a9f6c98,30122,11699,11764,18881,4038,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3052177.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3052177.png' height='20'></img>,"Ross, John","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png' height='12'></img>,2020_01_LAC_CIN,CIN,J.Ross III,5,5,0,17,17,0,0,0,3,2,17,0,3,62,14,-1.39751586987404
"Ross, John",CIN,CLE,2,0,4800,0,4000,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,Ross,John,2020,WR,SWR,11,Active,John Ross,1995-11-27,5-11,194,Washington,Long Beach Jordan (CA),00-0033460,3052177,938b363a-6967-4cef-bcd2-bb358a9f6c98,30122,11699,11764,18881,4038,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3052177.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3052177.png' height='20'></img>,"Ross, John","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png' height='12'></img>,2020_02_CIN_CLE,CIN,J.Ross III,2,2,0,0,0,0,0,1,2,0,0,0,0,22,0,-0.926352942013182
"Ross, John",CIN,IND,6,0,4800,0,3000,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,Ross,John,2020,WR,SWR,11,Active,John Ross,1995-11-27,5-11,194,Washington,Long Beach Jordan (CA),00-0033460,3052177,938b363a-6967-4cef-bcd2-bb358a9f6c98,30122,11699,11764,18881,4038,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3052177.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3052177.png' height='20'></img>,"Ross, John","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png' height='12'></img>,,,,,,,,,,,,,,,,,,,
